="",="(1)",=""
="",="",=""
="",="0",="1"
="",="colpct",="colpct"
="16-22",="13.31",="26.58"
="23-25",="32.15",="28.69"
="26-28",="34.84",="24.47"
="29-31",="13.88",="14.77"
="32-34",="3.82",="3.38"
="> 35",="1.98",="2.11"
